GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median value (dollars),Margin of Error; Median value (dollars)
0500000US46043,46043,"Douglas County, South Dakota",80800,8284
0500000US46045,46045,"Edmunds County, South Dakota",114000,26331
0500000US46047,46047,"Fall River County, South Dakota",116700,11458
0500000US46049,46049,"Faulk County, South Dakota",85700,6847
0500000US46051,46051,"Grant County, South Dakota",115800,10364
0500000US46053,46053,"Gregory County, South Dakota",68600,4568
0500000US46055,46055,"Haakon County, South Dakota",78100,10450
0500000US46057,46057,"Hamlin County, South Dakota",117400,8387
0500000US46059,46059,"Hand County, South Dakota",115100,13022
0500000US46061,46061,"Hanson County, South Dakota",121300,8285
0500000US46063,46063,"Harding County, South Dakota",82300,7461
0500000US46065,46065,"Hughes County, South Dakota",173400,6769
0500000US46067,46067,"Hutchinson County, South Dakota",81300,5574
0500000US46069,46069,"Hyde County, South Dakota",88100,14199
0500000US46071,46071,"Jackson County, South Dakota",55800,9466
0500000US46073,46073,"Jerauld County, South Dakota",77700,11853
0500000US46075,46075,"Jones County, South Dakota",77700,23451
0500000US46077,46077,"Kingsbury County, South Dakota",105900,8701
0500000US46079,46079,"Lake County, South Dakota",155200,12951
0500000US46081,46081,"Lawrence County, South Dakota",189200,15366
0500000US46083,46083,"Lincoln County, South Dakota",209700,5698
0500000US46085,46085,"Lyman County, South Dakota",81700,10004
0500000US46087,46087,"McCook County, South Dakota",120700,6537
0500000US46089,46089,"McPherson County, South Dakota",54500,6549
0500000US46091,46091,"Marshall County, South Dakota",106700,8785
0500000US46093,46093,"Meade County, South Dakota",168400,8811
0500000US46095,46095,"Mellette County, South Dakota",45300,9081
0500000US46097,46097,"Miner County, South Dakota",82000,14136
0500000US46099,46099,"Minnehaha County, South Dakota",166600,1686
0500000US46101,46101,"Moody County, South Dakota",118900,7375
0500000US46102,46102,"Oglala Lakota County, South Dakota",18700,3161
0500000US46103,46103,"Pennington County, South Dakota",172400,3123
0500000US46105,46105,"Perkins County, South Dakota",74300,7945
0500000US46107,46107,"Potter County, South Dakota",81600,6729
0500000US46109,46109,"Roberts County, South Dakota",95700,8597
0500000US46111,46111,"Sanborn County, South Dakota",72800,4861
0500000US46115,46115,"Spink County, South Dakota",77300,5084
0500000US46117,46117,"Stanley County, South Dakota",158300,19012
0500000US46119,46119,"Sully County, South Dakota",122300,30576
0500000US46121,46121,"Todd County, South Dakota",38500,6169
0500000US46123,46123,"Tripp County, South Dakota",85800,9324
0500000US46125,46125,"Turner County, South Dakota",110400,5836
0500000US46127,46127,"Union County, South Dakota",161300,7891
0500000US46129,46129,"Walworth County, South Dakota",82400,6757
0500000US46135,46135,"Yankton County, South Dakota",140400,5835
0500000US46137,46137,"Ziebach County, South Dakota",57100,4761
0500000US47001,47001,"Anderson County, Tennessee",134100,7023
0500000US47003,47003,"Bedford County, Tennessee",129700,5240
0500000US47005,47005,"Benton County, Tennessee",88700,4849
0500000US47007,47007,"Bledsoe County, Tennessee",129600,16926
0500000US47009,47009,"Blount County, Tennessee",169500,3113
0500000US47011,47011,"Bradley County, Tennessee",150100,3802
0500000US47013,47013,"Campbell County, Tennessee",92700,7148
0500000US47015,47015,"Cannon County, Tennessee",151800,11391
0500000US47017,47017,"Carroll County, Tennessee",86800,3523
0500000US47019,47019,"Carter County, Tennessee",114600,3320
0500000US47021,47021,"Cheatham County, Tennessee",170500,4774
0500000US47023,47023,"Chester County, Tennessee",113800,6833
0500000US47025,47025,"Claiborne County, Tennessee",102700,5064
0500000US47027,47027,"Clay County, Tennessee",90300,13307
0500000US47029,47029,"Cocke County, Tennessee",107200,5901
0500000US47031,47031,"Coffee County, Tennessee",118000,5186
0500000US47033,47033,"Crockett County, Tennessee",96700,4824
0500000US47035,47035,"Cumberland County, Tennessee",140800,5610
0500000US47037,47037,"Davidson County, Tennessee",194800,2321
0500000US47039,47039,"Decatur County, Tennessee",91800,5604
0500000US47041,47041,"DeKalb County, Tennessee",131100,9981
0500000US47043,47043,"Dickson County, Tennessee",146300,5940
0500000US47045,47045,"Dyer County, Tennessee",98100,4178
0500000US47047,47047,"Fayette County, Tennessee",185000,9901
0500000US47049,47049,"Fentress County, Tennessee",103700,10889
0500000US47051,47051,"Franklin County, Tennessee",120600,5089
0500000US47053,47053,"Gibson County, Tennessee",94800,4099
0500000US47055,47055,"Giles County, Tennessee",120400,6283
0500000US47057,47057,"Grainger County, Tennessee",110600,5074
0500000US47059,47059,"Greene County, Tennessee",114600,5577
0500000US47061,47061,"Grundy County, Tennessee",82400,4446
0500000US47063,47063,"Hamblen County, Tennessee",131200,3887
0500000US47065,47065,"Hamilton County, Tennessee",166100,1669
0500000US47067,47067,"Hancock County, Tennessee",83500,10135
0500000US47069,47069,"Hardeman County, Tennessee",85400,3250
0500000US47071,47071,"Hardin County, Tennessee",107400,8921
0500000US47073,47073,"Hawkins County, Tennessee",115400,4034
0500000US47075,47075,"Haywood County, Tennessee",104300,6749
0500000US47077,47077,"Henderson County, Tennessee",92700,3764
0500000US47079,47079,"Henry County, Tennessee",97000,4833
0500000US47081,47081,"Hickman County, Tennessee",104800,7479
0500000US47083,47083,"Houston County, Tennessee",94900,5315
0500000US47085,47085,"Humphreys County, Tennessee",103000,8112
0500000US47087,47087,"Jackson County, Tennessee",107700,10064
0500000US47089,47089,"Jefferson County, Tennessee",136700,6355
0500000US47091,47091,"Johnson County, Tennessee",114100,9741
0500000US47093,47093,"Knox County, Tennessee",169400,1387
0500000US47095,47095,"Lake County, Tennessee",75100,7769
0500000US47097,47097,"Lauderdale County, Tennessee",81000,5021
0500000US47099,47099,"Lawrence County, Tennessee",98800,5455
0500000US47101,47101,"Lewis County, Tennessee",88300,5567
0500000US47103,47103,"Lincoln County, Tennessee",117500,5649
0500000US47105,47105,"Loudon County, Tennessee",193000,10664
0500000US47107,47107,"McMinn County, Tennessee",123700,5639
0500000US47109,47109,"McNairy County, Tennessee",87500,3988
0500000US47111,47111,"Macon County, Tennessee",111700,7115
0500000US47113,47113,"Madison County, Tennessee",126100,4605
0500000US47115,47115,"Marion County, Tennessee",121200,6479
0500000US47117,47117,"Marshall County, Tennessee",119300,8206
0500000US47119,47119,"Maury County, Tennessee",156000,4017
0500000US47121,47121,"Meigs County, Tennessee",118400,12854
0500000US47123,47123,"Monroe County, Tennessee",115200,6276
0500000US47125,47125,"Montgomery County, Tennessee",153700,2413
0500000US47127,47127,"Moore County, Tennessee",166000,9570
0500000US47129,47129,"Morgan County, Tennessee",91600,5935
0500000US47131,47131,"Obion County, Tennessee",87600,2946
0500000US47133,47133,"Overton County, Tennessee",114700,6684
0500000US47135,47135,"Perry County, Tennessee",84200,12787
0500000US47137,47137,"Pickett County, Tennessee",129700,27955
0500000US47139,47139,"Polk County, Tennessee",110900,9721
0500000US47141,47141,"Putnam County, Tennessee",152800,3296
0500000US47143,47143,"Rhea County, Tennessee",114200,8810
0500000US47145,47145,"Roane County, Tennessee",135900,8017
0500000US47147,47147,"Robertson County, Tennessee",163100,4634
0500000US47149,47149,"Rutherford County, Tennessee",174200,2088
0500000US47151,47151,"Scott County, Tennessee",86700,4739
0500000US47153,47153,"Sequatchie County, Tennessee",138100,12638
0500000US47155,47155,"Sevier County, Tennessee",164000,4484
0500000US47157,47157,"Shelby County, Tennessee",135700,1768
0500000US47159,47159,"Smith County, Tennessee",120700,6514
0500000US47161,47161,"Stewart County, Tennessee",130400,12040
0500000US47163,47163,"Sullivan County, Tennessee",130300,3042
0500000US47165,47165,"Sumner County, Tennessee",194900,4057
0500000US47167,47167,"Tipton County, Tennessee",142400,4612
0500000US47169,47169,"Trousdale County, Tennessee",128000,13130
0500000US47171,47171,"Unicoi County, Tennessee",121200,12678
0500000US47173,47173,"Union County, Tennessee",114200,10808
0500000US47175,47175,"Van Buren County, Tennessee",95000,7773
0500000US47177,47177,"Warren County, Tennessee",108600,5926
0500000US47179,47179,"Washington County, Tennessee",152800,4030
0500000US47181,47181,"Wayne County, Tennessee",96400,10865
0500000US47183,47183,"Weakley County, Tennessee",94300,4974
0500000US47185,47185,"White County, Tennessee",97700,3917
0500000US47187,47187,"Williamson County, Tennessee",388400,4809
0500000US47189,47189,"Wilson County, Tennessee",227100,4464
0500000US48001,48001,"Anderson County, Texas",91800,5888
0500000US48003,48003,"Andrews County, Texas",126000,15484
0500000US48005,48005,"Angelina County, Texas",97300,5334
0500000US48007,48007,"Aransas County, Texas",158900,15602
0500000US48009,48009,"Archer County, Texas",125600,13529
0500000US48011,48011,"Armstrong County, Texas",128600,22687
0500000US48013,48013,"Atascosa County, Texas",96100,8553
0500000US48015,48015,"Austin County, Texas",175200,15204
0500000US48017,48017,"Bailey County, Texas",68000,11411
0500000US48019,48019,"Bandera County, Texas",165900,8784
0500000US48021,48021,"Bastrop County, Texas",150300,6538
0500000US48023,48023,"Baylor County, Texas",67200,11627
0500000US48025,48025,"Bee County, Texas",78500,7273
0500000US48027,48027,"Bell County, Texas",137100,2345
0500000US48029,48029,"Bexar County, Texas",142300,1061
0500000US48031,48031,"Blanco County, Texas",230800,41228
0500000US48033,48033,"Borden County, Texas",106900,34498
0500000US48035,48035,"Bosque County, Texas",106700,10615
0500000US48037,48037,"Bowie County, Texas",109400,4197
0500000US48039,48039,"Brazoria County, Texas",164300,2353
0500000US48041,48041,"Brazos County, Texas",170500,3360
0500000US48043,48043,"Brewster County, Texas",113400,22556
0500000US48045,48045,"Briscoe County, Texas",65700,16239
0500000US48047,48047,"Brooks County, Texas",61900,7157
0500000US48049,48049,"Brown County, Texas",95100,4442
0500000US48051,48051,"Burleson County, Texas",99500,7196
0500000US48053,48053,"Burnet County, Texas",171100,9294
0500000US48055,48055,"Caldwell County, Texas",124300,6563
0500000US48057,48057,"Calhoun County, Texas",114900,7382
0500000US48059,48059,"Callahan County, Texas",76500,8659
0500000US48061,48061,"Cameron County, Texas",82500,1220
0500000US48063,48063,"Camp County, Texas",83600,5432
0500000US48065,48065,"Carson County, Texas",107800,8622
0500000US48067,48067,"Cass County, Texas",86200,5378
0500000US48069,48069,"Castro County, Texas",80300,8181
0500000US48071,48071,"Chambers County, Texas",171500,9315
0500000US48073,48073,"Cherokee County, Texas",98200,5534
0500000US48075,48075,"Childress County, Texas",81000,9978
0500000US48077,48077,"Clay County, Texas",87200,4982
0500000US48079,48079,"Cochran County, Texas",33300,2283
0500000US48081,48081,"Coke County, Texas",81800,6684
0500000US48083,48083,"Coleman County, Texas",65900,4728
0500000US48085,48085,"Collin County, Texas",265300,1915
0500000US48087,48087,"Collingsworth County, Texas",55800,4322
0500000US48089,48089,"Colorado County, Texas",116700,10909
0500000US48091,48091,"Comal County, Texas",244100,7880
0500000US48093,48093,"Comanche County, Texas",89600,9836
0500000US48095,48095,"Concho County, Texas",109800,15503
0500000US48097,48097,"Cooke County, Texas",144700,8324
0500000US48099,48099,"Coryell County, Texas",107700,3507
0500000US48101,48101,"Cottle County, Texas",44700,6549
0500000US48103,48103,"Crane County, Texas",81500,16216
0500000US48105,48105,"Crockett County, Texas",80600,18564
0500000US48107,48107,"Crosby County, Texas",57500,4793
0500000US48109,48109,"Culberson County, Texas",57000,7382
0500000US48111,48111,"Dallam County, Texas",77000,12322
0500000US48113,48113,"Dallas County, Texas",148300,1230
0500000US48115,48115,"Dawson County, Texas",66400,5709
0500000US48117,48117,"Deaf Smith County, Texas",88000,4080
0500000US48119,48119,"Delta County, Texas",73100,5556
0500000US48121,48121,"Denton County, Texas",232000,1950
0500000US48123,48123,"DeWitt County, Texas",100000,12443
0500000US48125,48125,"Dickens County, Texas",54200,5799
0500000US48127,48127,"Dimmit County, Texas",65200,11238
0500000US48129,48129,"Donley County, Texas",65100,5689
0500000US48131,48131,"Duval County, Texas",48500,5119
0500000US48133,48133,"Eastland County, Texas",59800,6118
0500000US48135,48135,"Ector County, Texas",120800,3446
0500000US48137,48137,"Edwards County, Texas",72800,6656
0500000US48139,48139,"Ellis County, Texas",158200,3195
0500000US48141,48141,"El Paso County, Texas",116600,1005
0500000US48143,48143,"Erath County, Texas",128300,13460
0500000US48145,48145,"Falls County, Texas",63000,7496
0500000US48147,48147,"Fannin County, Texas",98200,4419
0500000US48149,48149,"Fayette County, Texas",158700,8078
0500000US48151,48151,"Fisher County, Texas",60500,6514
0500000US48153,48153,"Floyd County, Texas",60500,8188
0500000US48155,48155,"Foard County, Texas",47400,8376
0500000US48157,48157,"Fort Bend County, Texas",233300,2705
0500000US48159,48159,"Franklin County, Texas",130300,17420
0500000US48161,48161,"Freestone County, Texas",86100,6805
0500000US48163,48163,"Frio County, Texas",75900,10975
0500000US48165,48165,"Gaines County, Texas",111000,8987
0500000US48167,48167,"Galveston County, Texas",171600,2679
0500000US48169,48169,"Garza County, Texas",77500,14060
0500000US48171,48171,"Gillespie County, Texas",269900,14824
0500000US48173,48173,"Glasscock County, Texas",193600,12711
0500000US48175,48175,"Goliad County, Texas",130900,23719
0500000US48177,48177,"Gonzales County, Texas",92900,13441
0500000US48179,48179,"Gray County, Texas",71700,4352
0500000US48181,48181,"Grayson County, Texas",116600,3908
0500000US48183,48183,"Gregg County, Texas",130000,3565
0500000US48185,48185,"Grimes County, Texas",110100,9133
0500000US48187,48187,"Guadalupe County, Texas",175000,2842
0500000US48189,48189,"Hale County, Texas",80200,3698
0500000US48191,48191,"Hall County, Texas",48700,8857
0500000US48193,48193,"Hamilton County, Texas",108500,13507
0500000US48195,48195,"Hansford County, Texas",93500,14039
0500000US48197,48197,"Hardeman County, Texas",38400,5992
0500000US48199,48199,"Hardin County, Texas",113100,9080
0500000US48201,48201,"Harris County, Texas",154100,760
0500000US48203,48203,"Harrison County, Texas",115100,6595
0500000US48205,48205,"Hartley County, Texas",146900,12143
0500000US48207,48207,"Haskell County, Texas",49200,6119
0500000US48209,48209,"Hays County, Texas",204700,4782
0500000US48211,48211,"Hemphill County, Texas",130700,24679
0500000US48213,48213,"Henderson County, Texas",99000,4793
0500000US48215,48215,"Hidalgo County, Texas",82400,936
0500000US48217,48217,"Hill County, Texas",93700,5947
0500000US48219,48219,"Hockley County, Texas",82300,5589
0500000US48221,48221,"Hood County, Texas",170800,5811
0500000US48223,48223,"Hopkins County, Texas",97200,4824
0500000US48225,48225,"Houston County, Texas",80200,5957
0500000US48227,48227,"Howard County, Texas",85700,7191
0500000US48229,48229,"Hudspeth County, Texas",44100,8088
0500000US48231,48231,"Hunt County, Texas",105000,3938
0500000US48233,48233,"Hutchinson County, Texas",75500,5519
0500000US48235,48235,"Irion County, Texas",146400,45429
0500000US48237,48237,"Jack County, Texas",81400,7739
0500000US48239,48239,"Jackson County, Texas",96700,7102
0500000US48241,48241,"Jasper County, Texas",97400,9751
0500000US48243,48243,"Jeff Davis County, Texas",111300,16176
0500000US48245,48245,"Jefferson County, Texas",101300,2352
0500000US48247,48247,"Jim Hogg County, Texas",61800,12906
0500000US48249,48249,"Jim Wells County, Texas",73800,5652
0500000US48251,48251,"Johnson County, Texas",132000,4301
0500000US48253,48253,"Jones County, Texas",73100,4494
0500000US48255,48255,"Karnes County, Texas",94100,9679
0500000US48257,48257,"Kaufman County, Texas",154000,3161
0500000US48259,48259,"Kendall County, Texas",297700,14314
0500000US48261,48261,"Kenedy County, Texas",21300,15655
0500000US48263,48263,"Kent County, Texas",70500,15978
0500000US48265,48265,"Kerr County, Texas",164000,7322
0500000US48267,48267,"Kimble County, Texas",107200,21456
0500000US48269,48269,"King County, Texas",38800,12989
0500000US48271,48271,"Kinney County, Texas",64200,16197
0500000US48273,48273,"Kleberg County, Texas",86800,4832
0500000US48275,48275,"Knox County, Texas",44400,3756
0500000US48277,48277,"Lamar County, Texas",88100,3107
0500000US48279,48279,"Lamb County, Texas",62700,3138
0500000US48281,48281,"Lampasas County, Texas",136800,7796
0500000US48283,48283,"La Salle County, Texas",70800,19163
0500000US48285,48285,"Lavaca County, Texas",143300,20399
0500000US48287,48287,"Lee County, Texas",138300,13950
0500000US48289,48289,"Leon County, Texas",102300,10260
0500000US48291,48291,"Liberty County, Texas",93200,6257
0500000US48293,48293,"Limestone County, Texas",84800,4454
0500000US48295,48295,"Lipscomb County, Texas",92400,9140
0500000US48297,48297,"Live Oak County, Texas",84900,6864
0500000US48299,48299,"Llano County, Texas",184500,21690
0500000US48301,48301,"Loving County, Texas",-,**
0500000US48303,48303,"Lubbock County, Texas",122700,2487
0500000US48305,48305,"Lynn County, Texas",76800,5128
0500000US48307,48307,"McCulloch County, Texas",82000,9017
0500000US48309,48309,"McLennan County, Texas",125200,2656
0500000US48311,48311,"McMullen County, Texas",74700,27568
0500000US48313,48313,"Madison County, Texas",101700,11551
0500000US48315,48315,"Marion County, Texas",88600,6584
0500000US48317,48317,"Martin County, Texas",120500,19584
0500000US48319,48319,"Mason County, Texas",156400,22218
0500000US48321,48321,"Matagorda County, Texas",102200,6436
0500000US48323,48323,"Maverick County, Texas",95100,3956
0500000US48325,48325,"Medina County, Texas",134400,11054
0500000US48327,48327,"Menard County, Texas",60800,21090
0500000US48329,48329,"Midland County, Texas",187400,5120
0500000US48331,48331,"Milam County, Texas",88500,4987
0500000US48333,48333,"Mills County, Texas",111200,20442
0500000US48335,48335,"Mitchell County, Texas",65700,7185
0500000US48337,48337,"Montague County, Texas",107100,10532
0500000US48339,48339,"Montgomery County, Texas",206400,5210
0500000US48341,48341,"Moore County, Texas",106400,7711
0500000US48343,48343,"Morris County, Texas",82300,7120
0500000US48345,48345,"Motley County, Texas",57300,4004
0500000US48347,48347,"Nacogdoches County, Texas",117700,6030
0500000US48349,48349,"Navarro County, Texas",88900,3142
0500000US48351,48351,"Newton County, Texas",73300,10521
0500000US48353,48353,"Nolan County, Texas",66100,6904
0500000US48355,48355,"Nueces County, Texas",122400,2518
0500000US48357,48357,"Ochiltree County, Texas",102400,13755
0500000US48359,48359,"Oldham County, Texas",87000,12926
0500000US48361,48361,"Orange County, Texas",104700,4922
0500000US48363,48363,"Palo Pinto County, Texas",88600,5891
0500000US48365,48365,"Panola County, Texas",97200,6860
0500000US48367,48367,"Parker County, Texas",180900,6595
0500000US48369,48369,"Parmer County, Texas",86200,6214
0500000US48371,48371,"Pecos County, Texas",68600,5310
0500000US48373,48373,"Polk County, Texas",84900,4690
0500000US48375,48375,"Potter County, Texas",89000,2143
0500000US48377,48377,"Presidio County, Texas",50700,9918
0500000US48379,48379,"Rains County, Texas",114000,10831
0500000US48381,48381,"Randall County, Texas",157600,2739
0500000US48383,48383,"Reagan County, Texas",88400,9062
0500000US48385,48385,"Real County, Texas",105100,13976
0500000US48387,48387,"Red River County, Texas",65200,6136
0500000US48389,48389,"Reeves County, Texas",52900,9377
0500000US48391,48391,"Refugio County, Texas",80800,5697
0500000US48393,48393,"Roberts County, Texas",135700,24742
0500000US48395,48395,"Robertson County, Texas",93900,9778
0500000US48397,48397,"Rockwall County, Texas",225400,5370
0500000US48399,48399,"Runnels County, Texas",76500,7223
0500000US48401,48401,"Rusk County, Texas",111200,5600
0500000US48403,48403,"Sabine County, Texas",92100,15999
0500000US48405,48405,"San Augustine County, Texas",81900,6410
0500000US48407,48407,"San Jacinto County, Texas",95900,10941
0500000US48409,48409,"San Patricio County, Texas",105400,5857
0500000US48411,48411,"San Saba County, Texas",97000,18412
0500000US48413,48413,"Schleicher County, Texas",72900,9191
0500000US48415,48415,"Scurry County, Texas",89800,7626
0500000US48417,48417,"Shackelford County, Texas",78900,10704
0500000US48419,48419,"Shelby County, Texas",73100,4908
0500000US48421,48421,"Sherman County, Texas",86800,5358
0500000US48423,48423,"Smith County, Texas",144800,3365
0500000US48425,48425,"Somervell County, Texas",172200,27989
0500000US48427,48427,"Starr County, Texas",67200,2910
0500000US48429,48429,"Stephens County, Texas",73400,6551
0500000US48431,48431,"Sterling County, Texas",66100,33028
0500000US48433,48433,"Stonewall County, Texas",53700,7041
0500000US48435,48435,"Sutton County, Texas",95500,12407
0500000US48437,48437,"Swisher County, Texas",70800,6337
0500000US48439,48439,"Tarrant County, Texas",158200,943
0500000US48441,48441,"Taylor County, Texas",112400,3070
0500000US48443,48443,"Terrell County, Texas",66600,9172
0500000US48445,48445,"Terry County, Texas",68000,5760
0500000US48447,48447,"Throckmorton County, Texas",68600,11253
0500000US48449,48449,"Titus County, Texas",96300,6463
0500000US48451,48451,"Tom Green County, Texas",122600,3749
0500000US48453,48453,"Travis County, Texas",275800,3013
0500000US48455,48455,"Trinity County, Texas",75300,6498
0500000US48457,48457,"Tyler County, Texas",81500,4663
0500000US48459,48459,"Upshur County, Texas",111600,7789
0500000US48461,48461,"Upton County, Texas",62900,5939
0500000US48463,48463,"Uvalde County, Texas",77800,7669
0500000US48465,48465,"Val Verde County, Texas",94500,6235
0500000US48467,48467,"Van Zandt County, Texas",112600,5699
0500000US48469,48469,"Victoria County, Texas",129100,5823
0500000US48471,48471,"Walker County, Texas",132200,10025
0500000US48473,48473,"Waller County, Texas",157600,11025
0500000US48475,48475,"Ward County, Texas",85600,4251
0500000US48477,48477,"Washington County, Texas",163400,10733
0500000US48479,48479,"Webb County, Texas",115500,2204
0500000US48481,48481,"Wharton County, Texas",115700,5886
0500000US48483,48483,"Wheeler County, Texas",86500,8426
0500000US48485,48485,"Wichita County, Texas",93200,2326
0500000US48487,48487,"Wilbarger County, Texas",69900,7371
0500000US48489,48489,"Willacy County, Texas",49100,5883
0500000US48491,48491,"Williamson County, Texas",227100,1780
0500000US48493,48493,"Wilson County, Texas",170600,6635
0500000US48495,48495,"Winkler County, Texas",58200,7313
0500000US48497,48497,"Wise County, Texas",141700,6894
0500000US48499,48499,"Wood County, Texas",117000,6519
0500000US48501,48501,"Yoakum County, Texas",81900,11903
0500000US48503,48503,"Young County, Texas",87500,4648
0500000US48505,48505,"Zapata County, Texas",60700,6829
0500000US48507,48507,"Zavala County, Texas",39900,7735
0500000US49001,49001,"Beaver County, Utah",147300,13700
0500000US49003,49003,"Box Elder County, Utah",179600,4974
0500000US49005,49005,"Cache County, Utah",202400,4093
0500000US49007,49007,"Carbon County, Utah",129900,7614
0500000US49009,49009,"Daggett County, Utah",202900,47129
0500000US49011,49011,"Davis County, Utah",246500,2306
0500000US49013,49013,"Duchesne County, Utah",178100,5115
0500000US49015,49015,"Emery County, Utah",136200,7521
0500000US49017,49017,"Garfield County, Utah",166300,13414
0500000US49019,49019,"Grand County, Utah",230900,12331
0500000US49021,49021,"Iron County, Utah",183100,7465
0500000US49023,49023,"Juab County, Utah",175800,21275
0500000US49025,49025,"Kane County, Utah",190200,31482
0500000US49027,49027,"Millard County, Utah",150300,7949
0500000US49029,49029,"Morgan County, Utah",311000,29015
0500000US49031,49031,"Piute County, Utah",143800,18245
0500000US49033,49033,"Rich County, Utah",160400,27808
0500000US49035,49035,"Salt Lake County, Utah",260700,1825
0500000US49037,49037,"San Juan County, Utah",136600,10687
0500000US49039,49039,"Sanpete County, Utah",169400,4756
0500000US49041,49041,"Sevier County, Utah",152800,5280
0500000US49043,49043,"Summit County, Utah",558300,22597
0500000US49045,49045,"Tooele County, Utah",196300,4693
0500000US49047,49047,"Uintah County, Utah",194800,7735
0500000US49049,49049,"Utah County, Utah",256900,2005
0500000US49051,49051,"Wasatch County, Utah",357300,12202
0500000US49053,49053,"Washington County, Utah",240300,5066
0500000US49055,49055,"Wayne County, Utah",175800,18295
0500000US49057,49057,"Weber County, Utah",183100,3047
0500000US50001,50001,"Addison County, Vermont",237000,4122
0500000US50003,50003,"Bennington County, Vermont",208600,8392
0500000US50005,50005,"Caledonia County, Vermont",164500,4720
0500000US50007,50007,"Chittenden County, Vermont",280000,3628
0500000US50009,50009,"Essex County, Vermont",128900,8856
0500000US50011,50011,"Franklin County, Vermont",209100,4498
0500000US50013,50013,"Grand Isle County, Vermont",274700,14647
0500000US50015,50015,"Lamoille County, Vermont",225200,7136
0500000US50017,50017,"Orange County, Vermont",188300,5351
0500000US50019,50019,"Orleans County, Vermont",161100,4139
0500000US50021,50021,"Rutland County, Vermont",177600,3947
0500000US50023,50023,"Washington County, Vermont",217200,5291
0500000US50025,50025,"Windham County, Vermont",212000,5579
0500000US50027,50027,"Windsor County, Vermont",216300,6216
0500000US51001,51001,"Accomack County, Virginia",157200,7869
0500000US51003,51003,"Albemarle County, Virginia",329600,8235
0500000US51005,51005,"Alleghany County, Virginia",113600,5306
0500000US51007,51007,"Amelia County, Virginia",185100,18463
0500000US51009,51009,"Amherst County, Virginia",151500,5604
0500000US51011,51011,"Appomattox County, Virginia",151700,10149
0500000US51013,51013,"Arlington County, Virginia",643300,10582
0500000US51015,51015,"Augusta County, Virginia",206300,5382
0500000US51017,51017,"Bath County, Virginia",151100,19359
0500000US51019,51019,"Bedford County, Virginia",198100,3999
0500000US51021,51021,"Bland County, Virginia",109300,13722
0500000US51023,51023,"Botetourt County, Virginia",220000,10246
0500000US51025,51025,"Brunswick County, Virginia",110900,8076
0500000US51027,51027,"Buchanan County, Virginia",71900,4725
0500000US51029,51029,"Buckingham County, Virginia",132500,10402
0500000US51031,51031,"Campbell County, Virginia",154300,4989
0500000US51033,51033,"Caroline County, Virginia",193200,7038
0500000US51035,51035,"Carroll County, Virginia",107300,7077
0500000US51036,51036,"Charles City County, Virginia",163000,5660
0500000US51037,51037,"Charlotte County, Virginia",107500,9169
0500000US51041,51041,"Chesterfield County, Virginia",224200,1841
0500000US51043,51043,"Clarke County, Virginia",333100,19226
0500000US51045,51045,"Craig County, Virginia",164800,20565
0500000US51047,51047,"Culpeper County, Virginia",266400,10596
0500000US51049,51049,"Cumberland County, Virginia",146600,13195
0500000US51051,51051,"Dickenson County, Virginia",77500,5321
0500000US51053,51053,"Dinwiddie County, Virginia",160100,6730
0500000US51057,51057,"Essex County, Virginia",177200,18151
0500000US51059,51059,"Fairfax County, Virginia",534800,3509
0500000US51061,51061,"Fauquier County, Virginia",370000,6314
0500000US51063,51063,"Floyd County, Virginia",153800,13054
0500000US51065,51065,"Fluvanna County, Virginia",228100,9502
0500000US51067,51067,"Franklin County, Virginia",176900,8679
0500000US51069,51069,"Frederick County, Virginia",239100,7598
0500000US51071,51071,"Giles County, Virginia",114500,5706
0500000US51073,51073,"Gloucester County, Virginia",224100,6568
0500000US51075,51075,"Goochland County, Virginia",327700,25934
0500000US51077,51077,"Grayson County, Virginia",95700,5769
0500000US51079,51079,"Greene County, Virginia",242500,12026
0500000US51081,51081,"Greensville County, Virginia",89400,9034
0500000US51083,51083,"Halifax County, Virginia",110800,7149
0500000US51085,51085,"Hanover County, Virginia",267600,4183
0500000US51087,51087,"Henrico County, Virginia",223900,2915
0500000US51089,51089,"Henry County, Virginia",94300,3450
0500000US51091,51091,"Highland County, Virginia",184000,35375
0500000US51093,51093,"Isle of Wight County, Virginia",249100,9234
0500000US51095,51095,"James City County, Virginia",328700,8071
0500000US51097,51097,"King and Queen County, Virginia",170000,30362
0500000US51099,51099,"King George County, Virginia",294300,10041
0500000US51101,51101,"King William County, Virginia",199700,10104
0500000US51103,51103,"Lancaster County, Virginia",226900,26361
0500000US51105,51105,"Lee County, Virginia",81700,7247
0500000US51107,51107,"Loudoun County, Virginia",475500,4140
0500000US51109,51109,"Louisa County, Virginia",212900,8455
0500000US51111,51111,"Lunenburg County, Virginia",108400,8806
0500000US51113,51113,"Madison County, Virginia",256500,23110
0500000US51115,51115,"Mathews County, Virginia",227200,35330
0500000US51117,51117,"Mecklenburg County, Virginia",125300,7730
0500000US51119,51119,"Middlesex County, Virginia",248400,19752
0500000US51121,51121,"Montgomery County, Virginia",213300,8090
0500000US51125,51125,"Nelson County, Virginia",231400,17740
0500000US51127,51127,"New Kent County, Virginia",256600,10416
0500000US51131,51131,"Northampton County, Virginia",165800,15514
0500000US51133,51133,"Northumberland County, Virginia",277900,27456
